game_key,lineup_spot,player_name,pa,ab,h,1b,2b,3b,hr,rbi,r,bb,so,sf,fc,gidp,outs,notes
maple-tree-spring-2026-04-22-1830-soft-ballz,6,Duff,2,1,1,1,0,0,0,0,2,1,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,7,Corey,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,8,Tim,3,3,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,9,Porter,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,10,Kives,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1830-soft-ballz,11,JJ,3,1,0,0,0,0,0,0,0,2,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,1,Tim,5,5,4,2,2,0,0,2,2,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,2,Kives,5,5,4,3,1,0,0,5,2,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,3,JJ,5,5,4,2,0,1,1,3,3,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,4,Corey,4,3,3,3,0,0,0,0,2,1,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,5,Glove,5,5,3,3,0,0,0,1,3,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,6,Porter,4,4,2,2,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,7,Joel,4,4,2,2,0,0,0,0,1,0,1,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,8,Tristan,5,2,2,1,0,0,1,3,3,2,0,1,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,9,Snaxx,4,4,1,1,0,0,0,0,0,0,0,0,0,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,10,Walsh,4,4,1,1,0,0,0,2,0,0,0,0,1,,,
maple-tree-spring-2026-04-22-1930-soft-ballz,11,Duff,4,4,1,1,0,0,0,1,1,0,0,0,0,,,
maple-tree-spring-2026-04-29-1830-bullseyes,1,Tristan,3,3,2,1,0,0,1,2,2,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,2,Tim,3,3,1,0,0,0,1,2,1,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,3,Porter,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,4,Kives,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,5,Glove,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,6,JJ,3,3,1,1,0,0,0,0,1,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,7,Slomka,2,2,0,0,0,0,0,0,0,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,8,Corey,2,2,0,0,0,0,0,0,0,0,0,0,2,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,9,Joel,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,10,Walsh,2,1,0,0,0,0,0,0,0,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1830-bullseyes,11,Duff,2,1,0,0,0,0,0,0,1,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,1,Glove,5,5,4,2,2,0,0,5,3,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,2,Tim,5,4,3,2,0,0,1,4,2,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,3,Porter,4,3,3,3,0,0,0,0,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,4,Joel,4,3,3,1,0,0,2,7,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,5,Jason,4,4,3,3,0,0,0,1,3,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,6,Tristan,5,4,3,1,0,0,2,6,3,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,7,Slomka,4,4,2,2,0,0,0,0,2,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,8,Corey,4,4,2,2,0,0,0,1,2,0,0,0,1,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,9,Walsh,4,3,2,2,0,0,0,1,1,1,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,10,JJ,5,3,1,1,0,0,0,0,3,2,2,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,11,Kives,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
maple-tree-spring-2026-04-29-1930-bullseyes,12,Duff,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,Lineup spot reflects screenshot order; GameChanger view was sorted by hits.
